timestamp,"bike_id","member_type","date_hour","date_wday","duration_ms","start_station"
1444871460,W00268,Registered,18,wednesday,989120,"M St & Pennsylvania Ave NW"
1444871280,W20018,Casual,18,wednesday,1335931,"21st & M St NW"
1444871040,W21805,Registered,18,wednesday,2160343,"25th St & Pennsylvania Ave NW"
1444870740,W22066,Casual,17,wednesday,873888,"5th & K St NW"
1444870740,W21727,Registered,17,wednesday,2050784,"Lynn & 19th St North"
1444870620,W20098,Registered,17,wednesday,1110532,"21st & M St NW"
1444870620,W21311,Registered,17,wednesday,417014,"Fairfax Dr & Wilson Blvd"
1444870620,W01342,Registered,17,wednesday,111217,"12th & Army Navy Dr"
1444870560,W21252,Registered,17,wednesday,1053254,"California St & Florida Ave NW"
1444869840,W20979,Registered,17,wednesday,596580,"25th St & Pennsylvania Ave NW"
1444869720,W20051,Registered,17,wednesday,449191,"5th & K St NW"
1444869480,W01195,Registered,17,wednesday,219384,"Eastern Market Metro / Pennsylvania Ave & 7th St SE"
1444869420,W00359,Registered,17,wednesday,980008,"17th & G St NW"
1444869180,W00946,Registered,17,wednesday,859270,"14th St & New York Ave NW"
1444869060,W21917,Registered,17,wednesday,1783430,"18th & M St NW"
1444868880,W21737,Registered,17,wednesday,190525,"17th & Rhode Island Ave NW"
1444868820,W20812,Registered,17,wednesday,165205,"Pentagon City Metro / 12th & S Hayes St"
1444868460,W20628,Registered,17,wednesday,367495,"Ballston Metro / N Stuart & 9th St N"
1444868340,W01125,Registered,17,wednesday,913618,"Massachusetts Ave & Dupont Circle NW"
1444868160,W20171,Casual,17,wednesday,622475,"King St Metro South"
1444867980,W21896,Registered,17,wednesday,146296,"11th & M St NW"
1444867680,W21681,Registered,17,wednesday,797136,"North Capitol St & G Pl NE"
1444867620,W20794,Registered,17,wednesday,814245,"17th & Rhode Island Ave NW"
1444867500,W21178,Registered,17,wednesday,1054079,"19th St & Constitution Ave NW"
1444867380,W20561,Registered,17,wednesday,2389723,"7th & F St NW / National Portrait Gallery"
1444867200,W21205,Registered,17,wednesday,188802,"11th & S St NW"
1444867140,W20643,Registered,16,wednesday,744085,"Columbia Rd & Belmont St NW"
1444866600,W20289,Registered,16,wednesday,856531,"15th & P St NW"
1444865820,W20315,Registered,16,wednesday,1368940,"Jefferson Memorial"
1444865640,W01387,Registered,16,wednesday,684816,"Independence Ave & L'Enfant Plaza SW/DOE"
1444865580,W20848,Registered,16,wednesday,932649,"L'Enfant Plaza / 7th & C St SW"
1444865580,W21169,Registered,16,wednesday,887992,"Jefferson Dr & 14th St SW"
1444865100,W22191,Registered,16,wednesday,740364,"19th & G St NW"
1444862040,W20463,Registered,15,wednesday,1380088,"12th & L St NW"
1444861920,W21350,Registered,15,wednesday,568316,"14th & G St NW"
1444861500,W00730,Casual,15,wednesday,2449249,"7th & F St NW / National Portrait Gallery"
1444861080,W21797,Registered,15,wednesday,572852,"3rd & H St NE"
1444858860,W21165,Registered,14,wednesday,466952,"Thomas Circle"
1444856460,W21240,Casual,14,wednesday,1825429,"New Jersey Ave & R St NW"
1444856040,W01149,Registered,13,wednesday,389797,"19th & K St NW"
1444854120,W00745,Registered,13,wednesday,2071076,"19th & L St NW"
1444852140,W20962,Registered,12,wednesday,511263,"8th & D St NW"
1444851720,W20625,Registered,12,wednesday,974429,"15th St & Massachusetts Ave SE"
1444851180,W21240,Registered,12,wednesday,502791,"17th & Rhode Island Ave NW"
1444849860,W00730,Registered,12,wednesday,365138,"North Capitol St & F St NW"
1444849380,W00324,Registered,12,wednesday,798442,"1st & H St NW"
1444848540,W01207,Registered,11,wednesday,112801,"Duke St & John Carlyle St"
1444848540,W21937,Registered,11,wednesday,136292,"1st & K St SE"
1444848360,W21133,Registered,11,wednesday,471712,"Ward Circle / American University"
1444847820,W01207,Registered,11,wednesday,105700,"Ballenger Ave & Dulaney St"
1444847760,W20114,Registered,11,wednesday,786732,"Washington Blvd & 10th St N"
1444847100,W21963,Casual,11,wednesday,60918,"Pentagon City Metro / 12th & S Hayes St"
1444844220,W21654,Registered,10,wednesday,147671,"20th & L St NW"
1444843800,W22078,Registered,10,wednesday,1522040,"Florida Ave & R St NW"
1444839840,W00028,Registered,9,wednesday,714105,"12th & L St NW"
1444839840,W01003,Registered,9,wednesday,324869,"4th & M St SW"
1444838940,W22231,Casual,9,wednesday,1223103,"21st & M St NW"
1444838400,W21141,Registered,9,wednesday,514830,"King St Metro South"
1444838220,W21282,Registered,8,wednesday,456325,"Lynn & 19th St North"
1444838160,W00371,Registered,8,wednesday,714076,"Rosslyn Metro / Wilson Blvd & Ft Myer Dr"
1444837320,W21506,Registered,8,wednesday,949984,"L'Enfant Plaza / 7th & C St SW"
1444837260,W20558,Registered,8,wednesday,397438,"4th & W St NE"
1444837080,W20614,Registered,8,wednesday,741144,"10th & Florida Ave NW"
1444836780,W01310,Registered,8,wednesday,231001,"25th St & Pennsylvania Ave NW"
1444836540,W20198,Registered,8,wednesday,661005,"Connecticut Ave & Newark St NW / Cleveland Park"
1444836240,W00777,Registered,8,wednesday,559858,"11th & H St NE"
1444836180,W20202,Registered,8,wednesday,666410,"Thomas Circle"
1444835880,W21430,Registered,8,wednesday,700656,"14th St Heights / 14th & Crittenden St NW"
1444835220,W21551,Registered,8,wednesday,489581,"Columbus Circle / Union Station"
1444834260,W20386,Registered,7,wednesday,501178,"10th & U St NW"
1444834260,W22171,Registered,7,wednesday,235254,"12th & Irving St NE"
1444833960,W21744,Registered,7,wednesday,397072,"Connecticut & Nebraska Ave NW"
1444833780,W01011,Registered,7,wednesday,677382,"Iwo Jima Memorial/N Meade & 14th St N"
1444833600,W01376,Registered,7,wednesday,129231,"3rd & H St NW"
1444833420,W01059,Registered,7,wednesday,563912,"14th & Rhode Island Ave NW"
1444833360,W22168,Registered,7,wednesday,741240,"Lee Hwy & N Scott St"
1444833300,W00135,Registered,7,wednesday,443298,"19th & L St NW"
1444833120,W20544,Registered,7,wednesday,755360,"14th & Harvard St NW"
1444832940,W21508,Registered,7,wednesday,481411,"New Hampshire Ave & T St NW"
1444831980,W21599,Registered,7,wednesday,1749416,"Lee Hwy & N Cleveland St"
1444831860,W21183,Registered,7,wednesday,599415,"Columbus Circle / Union Station"
1444831620,W01010,Registered,7,wednesday,1347486,"9th & Upshur St NW"
1444828500,W21510,Registered,6,wednesday,646450,"20th St & Florida Ave NW"
1444828200,W20847,Registered,6,wednesday,644843,"4th & E St SW"
1444827120,W21041,Registered,5,wednesday,214662,"14th & D St SE"
1444818960,W21497,Registered,3,wednesday,694444,"New Jersey Ave & R St NW"
1444807920,W21966,Registered,0,wednesday,839403,"North Capitol St & F St NW"
1444804200,W00487,Registered,23,tuesday,220703,"New Jersey Ave & R St NW"
1444804140,W22138,Registered,23,tuesday,488812,"Eastern Market Metro / Pennsylvania Ave & 7th St SE"
1444803180,W00895,Registered,23,tuesday,513916,"14th & R St NW"
1444802940,W21623,Casual,23,tuesday,497790,"18th & R St NW"
1444802940,W22108,Registered,23,tuesday,381033,"8th & O St NW"
1444802940,W20544,Casual,23,tuesday,518932,"18th & R St NW"
1444801740,W21949,Registered,22,tuesday,354716,"19th & L St NW"
1444798200,W20410,Registered,21,tuesday,317987,"7th & F St NW / National Portrait Gallery"
1444797600,W00221,Registered,21,tuesday,1040384,"14th & Rhode Island Ave NW"
1444797360,W01347,Registered,21,tuesday,383451,"Thomas Circle"
1444796700,W00660,Registered,21,tuesday,733755,"10th & Florida Ave NW"
1444795260,W21740,Registered,21,tuesday,359279,"22nd & I St NW / Foggy Bottom"
1444794420,W00195,Registered,20,tuesday,762627,"20th & E St NW"
1444792680,W21218,Registered,20,tuesday,738029,"17th & Rhode Island Ave NW"
1444792620,W20679,Registered,20,tuesday,1591440,"MLK Library/9th & G St NW"
1444792320,W21322,Casual,20,tuesday,3465001,"Independence Ave & L'Enfant Plaza SW/DOE"
1444791360,W20936,Casual,19,tuesday,362688,"Tenleytown / Wisconsin Ave & Albemarle St NW"
1444791300,W20979,Registered,19,tuesday,686331,"Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir"
1444789860,W22116,Registered,19,tuesday,337892,"11th & M St NW"
1444789800,W21928,Registered,19,tuesday,945202,"4th & East Capitol St NE"
1444787940,W01195,Registered,18,tuesday,196473,"17th & K St NW / Farragut Square"
1444787640,W00405,Registered,18,tuesday,951514,"14th & G St NW"
1444787520,W01316,Registered,18,tuesday,249770,"Eastern Market / 7th & North Carolina Ave SE"
1444787220,W00871,Registered,18,tuesday,261489,"27th & Crystal Dr"
1444786020,W20636,Registered,18,tuesday,412694,"Columbus Circle / Union Station"
1444785720,W21091,Registered,18,tuesday,289781,"3rd & H St NE"
1444785720,W01242,Registered,18,tuesday,368834,"15th & P St NW"
1444784940,W01234,Registered,18,tuesday,891622,"Neal St & Trinidad Ave NE"
1444784940,W00733,Casual,18,tuesday,1134635,"Lincoln Memorial"
1444784640,W01085,Registered,18,tuesday,238547,"3rd & D St SE"
1444784520,W20250,Registered,18,tuesday,497749,"King St Metro South"
1444784160,W01454,Registered,17,tuesday,953217,"19th & L St NW"
1444784040,W21783,Registered,17,tuesday,293587,"39th & Veazey St NW"
1444783920,W21619,Casual,17,tuesday,8105217,"Lincoln Memorial"
1444783200,W00204,Registered,17,tuesday,1472277,"Park Rd & Holmead Pl NW"
1444783200,W00522,Registered,17,tuesday,251951,"Columbus Circle / Union Station"
1444783140,W21930,Registered,17,tuesday,488022,"11th & F St NW"
1444783020,W20600,Registered,17,tuesday,949899,"19th & G St NW"
1444782840,W21615,Registered,17,tuesday,740029,"14th St & New York Ave NW"
1444782600,W20434,Registered,17,tuesday,959193,"18th St & Pennsylvania Ave NW"
1444782000,W00422,Registered,17,tuesday,157186,"Court House Metro / 15th & N Uhle St"
1444780320,W20532,Casual,16,tuesday,1048579,"10th St & Constitution Ave NW"
1444780080,W20782,Registered,16,tuesday,499294,"Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir"
1444780020,W21485,Registered,16,tuesday,960801,"New York Ave & 15th St NW"
1444779540,W00288,Registered,16,tuesday,439633,"10th & E St NW"
1444779300,W21703,Casual,16,tuesday,5904463,"M St & Pennsylvania Ave NW"
1444777440,W20295,Registered,16,tuesday,387970,"8th & D St NW"
1444776360,W20121,Casual,15,tuesday,823483,"North Capitol St & F St NW"
1444775580,W20161,Registered,15,tuesday,442157,"Eastern Market Metro / Pennsylvania Ave & 7th St SE"
1444775340,W21079,Registered,15,tuesday,959557,"10th & Florida Ave NW"
1444775160,W01017,Registered,15,tuesday,792188,"3rd & H St NE"
1444773960,W01410,Registered,15,tuesday,3219483,"Eastern Market / 7th & North Carolina Ave SE"
1444773780,W21842,Registered,15,tuesday,820870,"5th St & Massachusetts Ave NW"
1444772760,W21107,Registered,14,tuesday,1593473,"13th St & New York Ave NW"
1444772340,W01428,Registered,14,tuesday,538597,"Clarendon Metro / Wilson Blvd & N Highland St"
1444772340,W21476,Registered,14,tuesday,290884,"8th & H St NW"
1444771620,W22226,Registered,14,tuesday,781297,"3rd & G St SE"
1444771320,W00444,Registered,14,tuesday,1585634,"7th & R St NW / Shaw Library"
1444770600,W20847,Casual,14,tuesday,4804502,"22nd & I St NW / Foggy Bottom"
1444769280,W01271,Registered,13,tuesday,677281,"18th & M St NW"
1444768740,W21364,Casual,13,tuesday,5340679,"20th & O St NW / Dupont South"
1444768020,W20350,Casual,13,tuesday,473907,"New York Ave & 15th St NW"
1444767360,W00390,Casual,13,tuesday,1601340,"Jefferson Memorial"
1444766340,W21536,Registered,12,tuesday,359307,"20th & O St NW / Dupont South"
1444765020,W22062,Registered,12,tuesday,425959,"19th & K St NW"
1444760760,W21264,Casual,11,tuesday,4208736,"19th St & Constitution Ave NW"
1444753680,W00749,Registered,9,tuesday,375660,"Convention Center / 7th & M St NW"
1444752540,W20623,Registered,9,tuesday,357172,"Eastern Market Metro / Pennsylvania Ave & 7th St SE"
1444752540,W20791,Registered,9,tuesday,445731,"10th & K St NW"
1444751580,W21368,Registered,8,tuesday,299691,"5th & K St NW"
1444751400,W20184,Casual,8,tuesday,1089614,"Potomac & Pennsylvania Ave SE"
1444751100,W00672,Registered,8,tuesday,538696,"12th & U St NW"
1444750980,W01242,Registered,8,tuesday,735764,"Columbus Circle / Union Station"
1444749960,W00704,Registered,8,tuesday,308276,"New Hampshire Ave & T St NW"
1444749960,W00750,Registered,8,tuesday,1045042,"12th & U St NW"
1444749780,W00340,Registered,8,tuesday,844919,"Jefferson Memorial"
1444749480,W01300,Registered,8,tuesday,333064,"Oklahoma Ave & D St NE"
1444749300,W20920,Registered,8,tuesday,251458,"Crystal City Metro / 18th & Bell St"
1444749120,W20474,Casual,8,tuesday,1155550,"1st & K St SE"
1444749000,W21805,Registered,8,tuesday,989920,"M St & Delaware Ave NE"
1444748940,W21153,Registered,8,tuesday,144212,"MLK Library/9th & G St NW"
1444748460,W00091,Registered,8,tuesday,337907,"Lincoln Park / 13th & East Capitol St NE"
1444748400,W21547,Registered,8,tuesday,1623869,"McKinley St & Connecticut Ave NW"
1444748040,W21829,Casual,7,tuesday,1411076,"17th & G St NW"
1444747800,W00469,Registered,7,tuesday,1029974,"15th St & Massachusetts Ave SE"
1444747020,W22080,Registered,7,tuesday,305949,"17th & Corcoran St NW"
1444744080,W00599,Registered,6,tuesday,326466,"8th & H St NW"
1444742160,W20888,Registered,6,tuesday,1339404,"Potomac & Pennsylvania Ave SE"
1444741260,W21459,Registered,6,tuesday,539807,"North Capitol St & F St NW"
1444740120,W00057,Registered,5,tuesday,338539,"17th & K St NW / Farragut Square"
1444722900,W20596,Casual,0,tuesday,830652,"10th & U St NW"
1444720980,W00522,Casual,0,tuesday,352904,"Columbus Circle / Union Station"
1444715280,W22182,Registered,22,monday,716361,"1st & M St NE"
1444714860,W20269,Registered,22,monday,161109,"Connecticut Ave & Tilden St NW"
1444712760,W00100,Registered,22,monday,512032,"7th & T St NW"
1444710180,W21594,Registered,21,monday,267368,"California St & Florida Ave NW"
1444706940,W21654,Registered,20,monday,594980,"14th St & Spring Rd NW"
1444706640,W21345,Registered,20,monday,544270,"Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir"
1444706400,W00426,Registered,20,monday,535657,"17th & K St NW"
1444705620,W20044,Registered,20,monday,216234,"14th & V St NW"
1444705500,W01360,Registered,20,monday,534800,"21st & M St NW"
1444704960,W20970,Registered,19,monday,586023,"19th & K St NW"
1444704540,W20749,Casual,19,monday,1011442,"Jefferson Dr & 14th St SW"
1444704480,W00999,Registered,19,monday,458635,"17th & K St NW"
1444704480,W01007,Registered,19,monday,2077104,"20th & E St NW"
1444702140,W00939,Registered,19,monday,214021,"19th & East Capitol St SE"
1444701120,W00597,Registered,18,monday,214602,"Calvert St & Woodley Pl NW"
1444701060,W01226,Registered,18,monday,180826,"21st St & Pennsylvania Ave NW"
1444701000,W00803,Registered,18,monday,1874879,"4th & East Capitol St NE"
1444701000,W21677,Registered,18,monday,1180422,"Lincoln Park / 13th & East Capitol St NE"
1444700340,W22191,Registered,18,monday,568412,"Massachusetts Ave & Dupont Circle NW"
1444700280,W01322,Casual,18,monday,437115,"15th & P St NW"
1444699980,W00816,Registered,18,monday,785049,"20th & L St NW"
1444699560,W00107,Registered,18,monday,1657098,"Lincoln Park / 13th & East Capitol St NE"
1444699500,W21390,Registered,18,monday,1316988,"22nd & I St NW / Foggy Bottom"
1444699440,W00486,Registered,18,monday,925897,"Clarendon Blvd & N Fillmore St"
1444698720,W20918,Registered,18,monday,229535,"S Joyce & 16th St S"
1444698660,W22193,Registered,18,monday,985490,"4th & W St NE"
1444698480,W01284,Registered,18,monday,358230,"Lee Hwy & N Adams St"
1444698240,W20445,Registered,18,monday,325263,"1st & N St  SE"
1444698060,W00939,Registered,18,monday,400263,"Eastern Market / 7th & North Carolina Ave SE"
1444697940,W00409,Casual,17,monday,1232767,"10th & K St NW"
1444697700,W21829,Casual,17,monday,1563548,"Iwo Jima Memorial/N Meade & 14th St N"
1444697580,W01479,Casual,17,monday,593078,"Lincoln Memorial"
1444697520,W00739,Registered,17,monday,268273,"Convention Center / 7th & M St NW"
1444697340,W20866,Registered,17,monday,327447,"11th & S St NW"
1444697100,W20027,Registered,17,monday,838587,"6th St & Indiana Ave NW"
1444697040,W20485,Registered,17,monday,252997,"15th & Euclid St  NW"
1444696740,W21684,Casual,17,monday,1450937,"19th St & Constitution Ave NW"
1444696620,W20475,Registered,17,monday,909828,"Van Ness Metro / UDC"
1444696320,W20008,Registered,17,monday,394547,"37th & O St NW / Georgetown University"
1444696080,W20908,Registered,17,monday,354212,"14th & R St NW"
1444695960,W21696,Registered,17,monday,349972,"Thomas Circle"
1444695720,W01147,Casual,17,monday,1181142,"Massachusetts Ave & Dupont Circle NW"
1444695480,W00363,Registered,17,monday,796009,"12th & L St NW"
1444695360,W01147,Registered,17,monday,318563,"18th St & Wyoming Ave NW"
1444695000,W20969,Casual,17,monday,2485554,"Maryland & Independence Ave SW"
1444694580,W20953,Registered,17,monday,1099533,"8th & Eye St SE / Barracks Row"
1444694100,W20910,Registered,16,monday,293682,"Georgia Ave & Spring St"
1444693680,W22240,Casual,16,monday,1046777,"New York Ave & 15th St NW"
1444693500,W00851,Registered,16,monday,434017,"15th & N Scott St"
1444692660,W21871,Registered,16,monday,1000598,"New Hampshire Ave & 24th St NW"
1444692420,W22034,Registered,16,monday,581538,"4th & M St SW"
1444692180,W21668,Casual,16,monday,4729289,"Georgetown Harbor / 30th St NW"
1444691280,W21871,Registered,16,monday,751941,"15th & P St NW"
1444690140,W21289,Registered,15,monday,1400797,"Lincoln Memorial"
1444689720,W00183,Registered,15,monday,767784,"Friendship Blvd & Willard Ave"
1444689120,W22240,Casual,15,monday,1498196,"7th & F St NW / National Portrait Gallery"
1444688400,W21762,Registered,15,monday,937451,"Georgetown Harbor / 30th St NW"
1444688160,W21247,Casual,15,monday,2912760,"2nd & G St NE"
1444688100,W00663,Casual,15,monday,6141162,"New York Ave & 15th St NW"
1444687740,W22196,Registered,15,monday,555289,"New Jersey Ave & N St NW/Dunbar HS"
1444687080,W01127,Casual,14,monday,3677068,"Potomac Greens Dr & Slaters Ln"
1444687020,W20749,Casual,14,monday,1619313,"12th & L St NW"
1444686840,W20898,Casual,14,monday,2048283,"Maryland & Independence Ave SW"
1444686420,W20685,Registered,14,monday,593071,"Columbia Rd & Belmont St NW"
1444686300,W20636,Registered,14,monday,891848,"12th & L St NW"
1444686120,W21445,Casual,14,monday,13645926,"24th & N St NW"
1444684980,W21436,Registered,14,monday,778932,"3rd & H St NW"
1444684860,W21693,Casual,14,monday,1923331,"7th & F St NW / National Portrait Gallery"
1444684620,W21341,Registered,14,monday,674342,"Massachusetts Ave & Dupont Circle NW"
1444683180,W01029,Registered,13,monday,666848,"10th & E St NW"
1444683060,W21527,Casual,13,monday,383022,"14th St & New York Ave NW"
1444682760,W00774,Registered,13,monday,956926,"15th & P St NW"
1444682580,W00970,Registered,13,monday,215750,"6th & H St NE"
1444681620,W20626,Registered,13,monday,685367,"8th & O St NW"
1444680300,W21246,Casual,13,monday,1357379,"Lincoln Memorial"
1444680000,W21526,Registered,13,monday,1062429,"Lee Hwy & N Scott St"
1444679940,W21642,Registered,12,monday,2674014,"17th & Corcoran St NW"
1444679880,W20573,Casual,12,monday,3160090,"16th & Harvard St NW"
1444679760,W20099,Registered,12,monday,367688,"22nd & I St NW / Foggy Bottom"
1444679760,W00743,Registered,12,monday,263988,"14th & V St NW"
1444678860,W21357,Registered,12,monday,709517,"C & O Canal & Wisconsin Ave NW"
1444678740,W00102,Registered,12,monday,1080584,"3rd & H St NE"
1444678560,W22240,Registered,12,monday,235439,"Convention Center / 7th & M St NW"
1444678320,W21760,Registered,12,monday,299690,"Clarendon Blvd & N Fillmore St"
1444677060,W21408,Registered,12,monday,2195751,"19th & L St NW"
1444676880,W01281,Registered,12,monday,1201285,"Washington & Independence Ave SW/HHS"
1444676760,W22082,Registered,12,monday,651435,"11th & F St NW"
1444676340,W01268,Registered,11,monday,362417,"Eastern Market / 7th & North Carolina Ave SE"
1444674780,W22064,Registered,11,monday,225679,"11th & F St NW"
1444674480,W22218,Casual,11,monday,1509154,"19th & L St NW"
1444674300,W01148,Registered,11,monday,2418042,"Washington & Independence Ave SW/HHS"
1444674240,W22060,Casual,11,monday,1516152,"Jefferson Memorial"
1444674120,W20478,Registered,11,monday,1435846,"3rd & D St SE"
1444672920,W21811,Casual,11,monday,4858278,"Key Blvd & N Quinn St"
1444671660,W01176,Casual,10,monday,1854139,"Jefferson Memorial"
1444670880,W01300,Registered,10,monday,180633,"15th St & Massachusetts Ave SE"
1444670760,W20867,Casual,10,monday,1922446,"17th & Corcoran St NW"
1444670100,W21551,Casual,10,monday,547584,"19th & K St NW"
1444669260,W00308,Casual,10,monday,1138174,"5th & F St NW"
1444667340,W00983,Registered,9,monday,244947,"Clarendon Blvd & N Fillmore St"
1444667280,W20313,Registered,9,monday,619565,"20th St & Florida Ave NW"
1444666260,W20864,Registered,9,monday,944110,"14th & Belmont St NW"
1444665720,W22071,Registered,9,monday,262321,"25th St & Pennsylvania Ave NW"
1444665060,W22196,Registered,8,monday,643091,"1st & N St  SE"
1444664760,W21957,Registered,8,monday,1004655,"14th St Heights / 14th & Crittenden St NW"
1444664340,W22148,Casual,8,monday,1359728,"21st & M St NW"
1444664280,W01300,Registered,8,monday,341018,"11th & H St NE"
1444664220,W21204,Registered,8,monday,420008,"10th & K St NW"
1444663860,W21270,Registered,8,monday,321633,"21st & M St NW"
1444663620,W21396,Registered,8,monday,839640,"Massachusetts Ave & Dupont Circle NW"
1444662840,W20944,Registered,8,monday,325744,"Crystal City Metro / 18th & Bell St"
1444661100,W00422,Registered,7,monday,964442,"9th & Upshur St NW"
1444661040,W00232,Registered,7,monday,1237354,"4th & East Capitol St NE"
1444660980,W00454,Registered,7,monday,636213,"14th & V St NW"
1444657860,W01220,Registered,6,monday,268012,"5th & K St NW"
1444657800,W20935,Registered,6,monday,871152,"14th & R St NW"
1444657320,W00899,Registered,6,monday,716459,"Potomac & Pennsylvania Ave SE"
1444655520,W20146,Registered,6,monday,218817,"15th & P St NW"
1444640880,W21492,Casual,2,monday,600782,"Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir"
1444628880,W21822,Registered,22,sunday,589340,"New Jersey Ave & N St NW/Dunbar HS"
1444627740,W20260,Registered,22,sunday,734708,"Columbus Circle / Union Station"
1444627080,W00174,Casual,22,sunday,1837525,"Lincoln Memorial"
1444623540,W22158,Registered,21,sunday,359288,"15th & East Capitol St NE"
1444623300,W22093,Registered,21,sunday,496983,"Massachusetts Ave & Dupont Circle NW"
1444623060,W21423,Registered,21,sunday,127904,"Convention Center / 7th & M St NW"
1444622400,W01412,Casual,21,sunday,4603997,"Lincoln Memorial"
1444622280,W20319,Registered,20,sunday,865502,"8th & H St NW"
1444621800,W00530,Casual,20,sunday,4309312,"19th St & Constitution Ave NW"
1444620000,W00905,Casual,20,sunday,3884139,"Lincoln Memorial"
1444619340,W22177,Casual,20,sunday,2794707,"8th & O St NW"
1444616400,W00739,Registered,19,sunday,1027925,"10th & E St NW"
1444616280,W21027,Registered,19,sunday,413894,"North Capitol St & F St NW"
1444616280,W01181,Registered,19,sunday,1038197,"Wisconsin Ave & Newark St NW"
1444616160,W00670,Registered,19,sunday,995511,"3rd & G St SE"
1444615980,W21843,Registered,19,sunday,116541,"Wisconsin Ave & Newark St NW"
1444615260,W00331,Casual,19,sunday,482339,"New Hampshire Ave & 24th St NW"
1444614120,W00657,Casual,18,sunday,755968,"25th St & Pennsylvania Ave NW"
1444613280,W22195,Casual,18,sunday,2013439,"Jefferson Memorial"
1444612380,W20486,Casual,18,sunday,914050,"Independence Ave & L'Enfant Plaza SW/DOE"
1444611840,W21873,Registered,18,sunday,622989,"19th St & Constitution Ave NW"
1444611780,W20967,Casual,18,sunday,2190072,"Lincoln Memorial"
1444611660,W20023,Casual,18,sunday,5722374,"Lincoln Memorial"
1444610580,W01245,Registered,17,sunday,435257,"14th & R St NW"
1444610400,W21758,Casual,17,sunday,1259075,"Lincoln Memorial"
1444610040,W00646,Registered,17,sunday,278998,"11th & M St NW"
1444609740,W21610,Casual,17,sunday,7517554,"19th & G St NW"
1444609680,W20327,Casual,17,sunday,7569508,"19th & G St NW"
1444609560,W21615,Registered,17,sunday,263598,"Massachusetts Ave & Dupont Circle NW"
1444609500,W01266,Casual,17,sunday,2429485,"Jefferson Memorial"
1444609440,W21706,Casual,17,sunday,4972361,"Wisconsin Ave & O St NW"
1444608960,W22182,Registered,17,sunday,1722277,"Anacostia Ave & Benning Rd NE / River Terrace"
1444608780,W21594,Registered,17,sunday,3279865,"6th St & Indiana Ave NW"
1444608720,W21218,Registered,17,sunday,545606,"Washington & Independence Ave SW/HHS"
1444608600,W21794,Registered,17,sunday,491363,"34th St & Wisconsin Ave NW"
1444608300,W21307,Casual,17,sunday,1451599,"New Hampshire Ave & T St NW"
1444608300,W20780,Registered,17,sunday,711684,"7th & F St NW / National Portrait Gallery"
1444608060,W21740,Casual,17,sunday,2549324,"8th & H St NW"
1444607580,W21906,Casual,16,sunday,529876,"23rd & E St NW"
1444607460,W20428,Registered,16,sunday,146566,"11th & M St NW"
1444607040,W00503,Casual,16,sunday,7956089,"Jefferson Dr & 14th St SW"
1444606920,W20976,Casual,16,sunday,1389321,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials"
1444606860,W00958,Registered,16,sunday,419475,"3rd St & Pennsylvania Ave SE"
1444606560,W00735,Registered,16,sunday,1545552,"Jefferson Memorial"
1444606140,W01393,Casual,16,sunday,2253690,"14th & D St NW / Ronald Reagan Building"
1444605720,W00208,Registered,16,sunday,363002,"19th & L St NW"
1444605660,W00025,Casual,16,sunday,3359057,"Lincoln Memorial"
1444605480,W20675,Registered,16,sunday,1107416,"21st & M St NW"
1444604820,W01168,Registered,16,sunday,1160960,"12th & Army Navy Dr"
1444604700,W00925,Registered,16,sunday,623974,"Thomas Circle"
1444604520,W21484,Casual,16,sunday,6893991,"Cordell & Norfolk Ave"
1444604220,W00814,Casual,15,sunday,739219,"Smithsonian / Jefferson Dr & 12th St SW"
1444603320,W21196,Registered,15,sunday,354587,"Barton St & 10th St N"
1444603260,W22026,Registered,15,sunday,768002,"4th & East Capitol St NE"
1444603260,W20167,Registered,15,sunday,819143,"21st St N & N Pierce St"
1444602420,W21152,Registered,15,sunday,2545456,"Jefferson Memorial"
1444602360,W01078,Registered,15,sunday,645422,"Key Blvd & N Quinn St"
1444602300,W21745,Registered,15,sunday,1079604,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials"
1444602240,W21382,Casual,15,sunday,79492115,"5th & K St NW"
1444601940,W21013,Registered,15,sunday,404672,"3rd St & Pennsylvania Ave SE"
1444601700,W20591,Registered,15,sunday,1249931,"Key Blvd & N Quinn St"
1444601400,W20103,Registered,15,sunday,637526,"Metro Center / 12th & G St NW"
1444601220,W00540,Registered,15,sunday,178839,"Lamont & Mt Pleasant NW"
1444600620,W20558,Registered,14,sunday,1130155,"15th & K St NW"
1444600440,W00618,Casual,14,sunday,15184411,"Eastern Market Metro / Pennsylvania Ave & 7th St SE"
1444600260,W21338,Casual,14,sunday,4949873,"14th & D St NW / Ronald Reagan Building"
1444599360,W00619,Registered,14,sunday,1147782,"New Jersey Ave & R St NW"
1444599180,W21208,Registered,14,sunday,300934,"20th & O St NW / Dupont South"
1444598940,W22066,Casual,14,sunday,713054,"Crystal City Metro / 18th & Bell St"
1444598700,W20607,Registered,14,sunday,1048795,"5th & K St NW"
1444598040,W22011,Registered,14,sunday,1071182,"13th & H St NE"
1444597500,W00510,Casual,14,sunday,6346802,"L'Enfant Plaza / 7th & C St SW"
