"_time",Casual,Member,"_span"
1444186800,20,506,3600
1444190400,13,340,3600
1444194000,15,228,3600
1444197600,13,113,3600
1444201200,15,50,3600
1444204800,2,19,3600
1444208400,0,10,3600
1444212000,0,4,3600
1444215600,0,12,3600
1444219200,2,101,3600
1444222800,3,370,3600
1444226400,27,914,3600
1444230000,34,1252,3600
1444233600,30,516,3600
1444237200,61,255,3600
1444240800,74,284,3600
1444244400,92,377,3600
1444248000,93,388,3600
1444251600,83,286,3600
1444255200,87,379,3600
1444258800,104,727,3600
1444262400,131,1375,3600
1444266000,113,1235,3600
1444269600,104,763,3600
1444273200,60,512,3600
1444276800,40,338,3600
1444280400,12,247,3600
1444284000,14,139,3600
1444287600,4,45,3600
1444291200,2,17,3600
1444294800,4,9,3600
1444298400,0,6,3600
1444302000,0,4,3600
1444305600,4,77,3600
1444309200,6,274,3600
1444312800,20,852,3600
1444316400,48,1223,3600
1444320000,45,500,3600
1444323600,94,249,3600
1444327200,125,289,3600
1444330800,115,401,3600
1444334400,129,360,3600
1444338000,133,304,3600
1444341600,112,381,3600
1444345200,132,619,3600
1444348800,173,1282,3600
1444352400,94,1340,3600
1444356000,77,699,3600
1444359600,47,520,3600
1444363200,61,363,3600
1444366800,27,254,3600
1444370400,22,169,3600
1444374000,18,97,3600
1444377600,9,44,3600
1444381200,0,17,3600
1444384800,0,10,3600
1444388400,3,1,3600
1444392000,1,73,3600
1444395600,8,224,3600
1444399200,16,711,3600
1444402800,37,1095,3600
1444406400,63,549,3600
1444410000,110,305,3600
1444413600,130,322,3600
1444417200,185,461,3600
1444420800,150,380,3600
1444424400,149,380,3600
1444428000,200,494,3600
1444431600,222,693,3600
1444435200,211,1112,3600
1444438800,91,575,3600
1444442400,68,294,3600
1444446000,43,263,3600
1444449600,55,222,3600
1444453200,22,202,3600
1444456800,38,148,3600
1444460400,17,96,3600
1444464000,13,79,3600
1444467600,15,69,3600
1444471200,11,20,3600
1444474800,2,7,3600
1444478400,1,15,3600
1444482000,6,39,3600
1444485600,26,83,3600
1444489200,62,195,3600
1444492800,119,336,3600
1444496400,204,435,3600
1444500000,281,514,3600
1444503600,324,539,3600
1444507200,350,491,3600
1444510800,404,506,3600
1444514400,417,510,3600
1444518000,465,519,3600
1444521600,384,497,3600
1444525200,267,454,3600
1444528800,163,349,3600
1444532400,108,219,3600
1444536000,82,179,3600
1444539600,57,182,3600
1444543200,22,136,3600
1444546800,28,130,3600
1444550400,11,86,3600
1444554000,12,56,3600
1444557600,5,37,3600
1444561200,1,10,3600
1444564800,5,16,3600
1444568400,3,53,3600
1444572000,14,63,3600
1444575600,53,140,3600
1444579200,124,226,3600
1444582800,252,405,3600
1444586400,320,473,3600
1444590000,395,483,3600
1444593600,447,467,3600
1444597200,540,494,3600
1444600800,518,482,3600
1444604400,424,524,3600
1444608000,466,503,3600
1444611600,308,441,3600
1444615200,177,347,3600
1444618800,108,247,3600
1444622400,74,200,3600
1444626000,61,143,3600
1444629600,34,85,3600
1444633200,14,58,3600
1444636800,3,32,3600
1444640400,5,19,3600
1444644000,2,9,3600
1444647600,1,2,3600
1444651200,2,46,3600
1444654800,0,98,3600
1444658400,16,304,3600
1444662000,41,541,3600
1444665600,88,348,3600
1444669200,171,332,3600
1444672800,238,359,3600
1444676400,267,492,3600
1444680000,315,475,3600
1444683600,298,442,3600
1444687200,347,413,3600
1444690800,303,564,3600
1444694400,263,830,3600
1444698000,200,858,3600
1444701600,121,554,3600
1444705200,81,332,3600
1444708800,57,265,3600
1444712400,30,150,3600
1444716000,26,83,3600
1444719600,16,45,3600
1444723200,4,17,3600
1444726800,0,10,3600
1444730400,0,2,3600
1444734000,0,4,3600
1444737600,1,80,3600
1444741200,6,315,3600
1444744800,22,839,3600
1444748400,53,1138,3600
1444752000,52,407,3600
1444755600,65,232,3600
1444759200,90,258,3600
1444762800,91,370,3600
1444766400,112,337,3600
1444770000,97,287,3600
1444773600,125,363,3600
1444777200,120,614,3600
1444780800,158,1354,3600
1444784400,102,974,3600
1444788000,47,657,3600
1444791600,38,477,3600
1444795200,36,335,3600
1444798800,26,212,3600
1444802400,33,182,3600
1444806000,15,58,3600
1444809600,6,16,3600
1444813200,6,11,3600
1444816800,12,5,3600
1444820400,1,11,3600
1444824000,1,101,3600
1444827600,7,344,3600
1444831200,17,884,3600
1444834800,40,1281,3600
1444838400,53,493,3600
1444842000,76,224,3600
1444845600,68,280,3600
1444849200,75,377,3600
1444852800,78,334,3600
1444856400,72,291,3600
1444860000,104,412,3600
1444863600,125,685,3600
1444867200,154,1347,3600
1444870800,137,1184,3600
1444874400,70,731,3600
1444878000,39,458,3600
1444881600,22,327,3600
1444885200,20,234,3600
1444888800,16,104,3600
1444892400,7,57,3600
1444896000,1,16,3600
1444899600,4,7,3600
1444903200,2,7,3600
1444906800,1,6,3600
1444910400,2,76,3600
1444914000,8,276,3600
1444917600,14,813,3600
1444921200,55,1237,3600
1444924800,92,538,3600
1444928400,86,235,3600
1444932000,119,283,3600
1444935600,125,387,3600
1444939200,130,351,3600
1444942800,118,299,3600
1444946400,145,405,3600
1444950000,162,661,3600
1444953600,141,1264,3600
1444957200,124,1140,3600
1444960800,104,644,3600
1444964400,80,460,3600
1444968000,59,350,3600
1444971600,51,192,3600
1444975200,24,148,3600
1444978800,6,70,3600
1444982400,6,46,3600
1444986000,4,15,3600
1444989600,0,5,3600
1444993200,0,6,3600
1444996800,1,74,3600
1445000400,2,231,3600
1445004000,22,690,3600
1445007600,42,1211,3600
1445011200,77,510,3600
1445014800,126,273,3600
1445018400,166,301,3600
1445022000,129,414,3600
1445025600,173,405,3600
1445029200,163,384,3600
1445032800,175,409,3600
1445036400,168,700,3600
1445040000,203,1216,3600
1445043600,151,933,3600
1445047200,76,526,3600
1445050800,75,347,3600
1445054400,61,247,3600
1445058000,29,203,3600
1445061600,19,173,3600
1445065200,28,115,3600
1445068800,23,85,3600
1445072400,8,50,3600
1445076000,2,32,3600
1445079600,0,4,3600
1445083200,2,7,3600
1445086800,6,35,3600
1445090400,20,103,3600
1445094000,49,244,3600
1445097600,103,351,3600
1445101200,167,452,3600
1445104800,237,472,3600
1445108400,306,530,3600
1445112000,331,480,3600
1445115600,308,413,3600
1445119200,381,472,3600
1445122800,308,416,3600
1445126400,269,364,3600
1445130000,140,367,3600
1445133600,56,288,3600
1445137200,33,232,3600
1445140800,34,155,3600
1445144400,24,139,3600
1445148000,26,115,3600
1445151600,14,86,3600
1445155200,9,58,3600
1445158800,2,51,3600
1445162400,0,20,3600
1445166000,2,5,3600
1445169600,2,8,3600
1445173200,1,16,3600
1445176800,10,52,3600
1445180400,23,137,3600
1445184000,68,251,3600
1445187600,166,345,3600
1445191200,194,445,3600
1445194800,237,436,3600
1445198400,170,464,3600
1445202000,179,391,3600
1445205600,164,453,3600
1445209200,177,455,3600
1445212800,117,391,3600
1445216400,85,386,3600
1445220000,53,268,3600
1445223600,35,171,3600
1445227200,36,149,3600
1445230800,32,106,3600
1445234400,12,46,3600
1445238000,0,26,3600
1445241600,5,8,3600
1445245200,2,10,3600
1445248800,1,3,3600
1445252400,1,6,3600
1445256000,0,52,3600
1445259600,0,200,3600
1445263200,20,634,3600
1445266800,25,1048,3600
1445270400,53,456,3600
1445274000,49,195,3600
1445277600,80,216,3600
1445281200,87,304,3600
1445284800,74,280,3600
1445288400,98,238,3600
1445292000,90,317,3600
1445295600,84,569,3600
1445299200,88,1170,3600
1445302800,70,1023,3600
1445306400,34,549,3600
1445310000,12,372,3600
1445313600,6,247,3600
1445317200,20,164,3600
1445320800,14,74,3600
1445324400,0,32,3600
1445328000,1,13,3600
1445331600,0,8,3600
1445335200,0,3,3600
1445338800,2,7,3600
1445342400,0,73,3600
1445346000,1,261,3600
1445349600,14,753,3600
1445353200,28,1169,3600
1445356800,34,468,3600
1445360400,45,215,3600
1445364000,72,206,3600
1445367600,76,300,3600
1445371200,77,289,3600
1445374800,75,278,3600
1445378400,95,345,3600
1445382000,109,625,3600
1445385600,116,1335,3600
1445389200,64,1107,3600
1445392800,37,649,3600
1445396400,31,397,3600
1445400000,20,287,3600
1445403600,17,187,3600
1445407200,19,96,3600
1445410800,11,42,3600
1445414400,6,15,3600
1445418000,0,5,3600
1445421600,4,8,3600
1445425200,1,5,3600
1445428800,2,104,3600
1445432400,6,275,3600
1445436000,17,772,3600
1445439600,32,1213,3600
1445443200,39,478,3600
1445446800,45,244,3600
1445450400,68,236,3600
1445454000,84,335,3600
1445457600,73,322,3600
1445461200,103,272,3600
1445464800,84,359,3600
1445468400,111,681,3600
1445472000,150,1293,3600
1445475600,83,1133,3600
1445479200,41,696,3600
1445482800,43,493,3600
1445486400,27,340,3600
1445490000,11,205,3600
1445493600,15,96,3600
1445497200,8,51,3600
1445500800,6,13,3600
1445504400,1,11,3600
1445508000,3,2,3600
1445511600,3,5,3600
1445515200,0,71,3600
1445518800,0,272,3600
1445522400,12,769,3600
1445526000,28,1190,3600
1445529600,40,543,3600
1445533200,98,225,3600
1445536800,116,292,3600
1445540400,122,379,3600
1445544000,147,338,3600
1445547600,177,302,3600
1445551200,139,369,3600
1445554800,176,644,3600
1445558400,190,1255,3600
1445562000,149,1121,3600
1445565600,78,660,3600
1445569200,68,455,3600
1445572800,39,323,3600
1445576400,27,234,3600
1445580000,16,120,3600
1445583600,13,73,3600
1445587200,11,31,3600
1445590800,2,19,3600
1445594400,1,8,3600
1445598000,0,6,3600
1445601600,1,50,3600
1445605200,2,224,3600
1445608800,22,711,3600
1445612400,39,1112,3600
1445616000,57,528,3600
1445619600,108,271,3600
1445623200,130,306,3600
1445626800,183,420,3600
1445630400,223,394,3600
1445634000,214,395,3600
1445637600,241,457,3600
1445641200,207,723,3600
1445644800,261,1136,3600
1445648400,123,942,3600
1445652000,85,533,3600
1445655600,61,359,3600
1445659200,53,258,3600
1445662800,63,221,3600
1445666400,36,157,3600
1445670000,14,103,3600
1445673600,10,83,3600
1445677200,4,59,3600
1445680800,3,25,3600
1445684400,0,7,3600
1445688000,0,11,3600
1445691600,3,37,3600
1445695200,17,93,3600
1445698800,38,267,3600
1445702400,82,346,3600
1445706000,196,426,3600
1445709600,272,483,3600
1445713200,341,543,3600
1445716800,347,486,3600
1445720400,425,441,3600
1445724000,392,476,3600
1445727600,406,441,3600
1445731200,309,465,3600
1445734800,207,413,3600
1445738400,84,356,3600
1445742000,82,211,3600
1445745600,87,176,3600
1445749200,72,196,3600
1445752800,43,152,3600
1445756400,20,106,3600
1445760000,21,87,3600
1445763600,6,55,3600
1445767200,6,23,3600
1445770800,0,5,3600
1445774400,4,23,3600
1445778000,15,37,3600
1445781600,23,60,3600
1445785200,65,119,3600
1445788800,99,193,3600
1445792400,153,345,3600
1445796000,197,412,3600
1445799600,255,518,3600
1445803200,238,524,3600
1445806800,294,553,3600
1445810400,256,505,3600
1445814000,286,535,3600
1445817600,240,507,3600
1445821200,173,448,3600
1445824800,113,295,3600
1445828400,88,214,3600
1445832000,54,178,3600
1445835600,30,121,3600
1445839200,18,70,3600
1445842800,7,36,3600
1445846400,2,7,3600
1445850000,1,6,3600
1445853600,0,5,3600
1445857200,0,6,3600
1445860800,2,64,3600
1445864400,4,240,3600
1445868000,14,695,3600
1445871600,42,1045,3600
1445875200,65,487,3600
1445878800,80,195,3600
1445882400,137,234,3600
1445886000,147,301,3600
1445889600,159,312,3600
1445893200,131,236,3600
1445896800,139,362,3600
1445900400,168,618,3600
1445904000,128,1300,3600
1445907600,85,995,3600
1445911200,52,599,3600
1445914800,32,327,3600
1445918400,18,246,3600
1445922000,17,158,3600
1445925600,4,65,3600
1445929200,2,27,3600
1445932800,4,15,3600
1445936400,1,3,3600
1445940000,0,0,3600
1445943600,0,8,3600
1445947200,1,72,3600
1445950800,4,283,3600
1445954400,17,779,3600
1445958000,33,1188,3600
1445961600,50,477,3600
1445965200,77,205,3600
1445968800,82,222,3600
1445972400,97,299,3600
1445976000,67,307,3600
1445979600,96,266,3600
1445983200,68,343,3600
1445986800,99,563,3600
1445990400,87,1228,3600
1445994000,39,965,3600
1445997600,34,604,3600
1446001200,34,413,3600
1446004800,26,308,3600
1446008400,16,175,3600
1446012000,5,108,3600
1446015600,1,30,3600
1446019200,3,18,3600
1446022800,1,4,3600
1446026400,0,3,3600
1446030000,0,5,3600
1446033600,1,70,3600
1446037200,5,202,3600
1446040800,9,568,3600
1446044400,15,693,3600
1446048000,15,361,3600
1446051600,8,141,3600
1446055200,11,46,3600
1446058800,6,93,3600
1446062400,4,86,3600
1446066000,25,113,3600
1446069600,10,129,3600
1446073200,9,274,3600
1446076800,19,418,3600
1446080400,12,584,3600
1446084000,10,279,3600
1446087600,9,286,3600
1446091200,9,238,3600
1446094800,9,229,3600
1446098400,10,108,3600
1446102000,2,36,3600
1446105600,2,9,3600
1446109200,0,6,3600
1446112800,0,6,3600
1446116400,0,5,3600
1446120000,1,59,3600
1446123600,3,252,3600
1446127200,17,776,3600
1446130800,16,1130,3600
1446134400,26,471,3600
1446138000,61,216,3600
1446141600,84,273,3600
1446145200,110,349,3600
1446148800,83,333,3600
1446152400,108,281,3600
1446156000,110,382,3600
1446159600,92,627,3600
1446163200,127,1320,3600
1446166800,76,1083,3600
1446170400,55,690,3600
1446174000,62,470,3600
1446177600,51,307,3600
1446181200,29,243,3600
1446184800,27,166,3600
1446188400,14,51,3600
1446192000,1,29,3600
1446195600,3,17,3600
1446199200,0,3,3600
1446202800,1,8,3600
1446206400,0,70,3600
1446210000,1,201,3600
1446213600,15,623,3600
1446217200,30,1097,3600
1446220800,51,524,3600
1446224400,49,226,3600
1446228000,94,290,3600
1446231600,74,372,3600
1446235200,131,359,3600
1446238800,107,384,3600
1446242400,109,407,3600
1446246000,115,691,3600
1446249600,118,1098,3600
1446253200,70,779,3600
1446256800,40,500,3600
1446260400,35,324,3600
1446264000,34,203,3600
1446267600,22,179,3600
1446271200,11,140,3600
1446274800,17,103,3600
1446278400,9,91,3600
1446282000,5,53,3600
1446285600,5,21,3600
1446289200,0,10,3600
1446292800,0,10,3600
1446296400,1,22,3600
1446300000,8,73,3600
1446303600,27,183,3600
1446307200,55,318,3600
1446310800,125,436,3600
1446314400,182,461,3600
1446318000,230,549,3600
1446321600,258,504,3600
1446325200,314,552,3600
1446328800,300,549,3600
1446332400,279,587,3600
1446336000,216,423,3600
1446339600,124,413,3600
1446343200,90,273,3600
1446346800,67,217,3600
1446350400,33,161,3600
1446354000,51,165,3600
1446357600,29,122,3600
1446361200,10,141,3600
1446364800,0,0,3600
1446368400,41,237,3600
1446372000,20,37,3600
1446375600,6,25,3600
1446379200,1,5,3600
1446382800,3,4,3600
1446386400,2,18,3600
1446390000,4,43,3600
1446393600,10,75,3600
1446397200,45,166,3600
1446400800,93,306,3600
1446404400,129,382,3600
1446408000,174,505,3600
1446411600,227,483,3600
1446415200,235,499,3600
1446418800,246,467,3600
1446422400,207,476,3600
1446426000,164,448,3600
1446429600,80,295,3600
1446433200,61,251,3600
1446436800,58,174,3600
1446440400,47,98,3600
1446444000,29,124,3600
1446447600,5,55,3600
1446451200,6,23,3600
1446454800,6,10,3600
1446458400,7,6,3600
1446462000,0,3,3600
1446465600,1,4,3600
1446469200,5,79,3600
1446472800,5,283,3600
1446476400,28,855,3600
1446480000,35,1069,3600
1446483600,52,409,3600
1446487200,76,186,3600
1446490800,82,199,3600
1446494400,86,312,3600
1446498000,87,276,3600
1446501600,104,226,3600
1446505200,105,305,3600
1446508800,83,603,3600
1446512400,96,1174,3600
1446516000,53,900,3600
1446519600,44,633,3600
1446523200,36,398,3600
1446526800,32,242,3600
1446530400,17,142,3600
1446534000,5,58,3600
1446537600,7,27,3600
1446541200,0,15,3600
1446544800,2,1,3600
1446548400,0,2,3600
1446552000,0,6,3600
1446555600,2,87,3600
1446559200,2,327,3600
1446562800,19,924,3600
1446566400,42,1239,3600
1446570000,43,418,3600
1446573600,57,221,3600
1446577200,86,236,3600
1446580800,86,341,3600
1446584400,111,332,3600
1446588000,101,285,3600
1446591600,100,379,3600
1446595200,107,698,3600
1446598800,103,1315,3600
1446602400,40,1007,3600
1446606000,24,638,3600
1446609600,18,463,3600
1446613200,15,309,3600
1446616800,15,170,3600
1446620400,5,83,3600
1446624000,2,25,3600
1446627600,0,9,3600
1446631200,4,4,3600
1446634800,0,5,3600
1446638400,0,9,3600
1446642000,4,97,3600
1446645600,2,381,3600
1446649200,18,928,3600
1446652800,32,1170,3600
1446656400,64,491,3600
1446660000,43,241,3600
1446663600,107,290,3600
1446667200,101,385,3600
1446670800,108,388,3600
1446674400,120,365,3600
1446678000,103,415,3600
1446681600,86,685,3600
1446685200,116,1269,3600
1446688800,54,1067,3600
1446692400,52,588,3600
1446696000,21,382,3600
1446699600,28,247,3600
1446703200,25,176,3600
1446706800,2,113,3600
1446710400,3,37,3600
1446714000,1,11,3600
1446717600,2,6,3600
1446721200,0,1,3600
1446724800,0,13,3600
1446728400,0,71,3600
1446732000,2,279,3600
1446735600,17,794,3600
1446739200,51,1166,3600
1446742800,42,484,3600
1446746400,61,220,3600
1446750000,84,252,3600
1446753600,90,349,3600
1446757200,92,348,3600
1446760800,86,316,3600
1446764400,92,364,3600
1446768000,136,673,3600
1446771600,109,1209,3600
1446775200,59,1055,3600
1446778800,53,642,3600
1446782400,35,428,3600
1446786000,20,367,3600
1446789600,16,243,3600
1446793200,22,152,3600
1446796800,21,66,3600
1446800400,5,35,3600
1446804000,6,13,3600
1446807600,1,5,3600
1446811200,0,7,3600
1446814800,0,73,3600
1446818400,6,268,3600
1446822000,17,789,3600
1446825600,52,1159,3600
1446829200,62,516,3600
1446832800,135,301,3600
1446836400,186,310,3600
1446840000,171,422,3600
1446843600,220,440,3600
1446847200,222,391,3600
1446850800,260,500,3600
1446854400,267,859,3600
1446858000,170,1182,3600
1446861600,102,889,3600
1446865200,93,499,3600
1446868800,54,196,3600
1446872400,42,169,3600
1446876000,34,199,3600
1446879600,29,166,3600
1446883200,26,139,3600
1446886800,16,106,3600
1446890400,16,53,3600
1446894000,13,21,3600
1446897600,2,5,3600
1446901200,6,8,3600
1446904800,7,19,3600
1446908400,9,99,3600
1446912000,44,239,3600
1446915600,72,280,3600
1446919200,72,232,3600
1446922800,41,185,3600
1446926400,17,156,3600
1446930000,45,189,3600
1446933600,98,277,3600
1446937200,130,350,3600
1446940800,128,364,3600
1446944400,130,385,3600
1446948000,61,328,3600
1446951600,55,266,3600
1446955200,44,218,3600
1446958800,41,216,3600
1446962400,40,175,3600
1446966000,35,152,3600
1446969600,12,88,3600
1446973200,2,94,3600
1446976800,3,71,3600
1446980400,12,33,3600
1446984000,0,11,3600
1446987600,1,12,3600
1446991200,4,24,3600
1446994800,16,87,3600
1446998400,43,145,3600
1447002000,122,310,3600
1447005600,232,466,3600
1447009200,363,493,3600
1447012800,304,570,3600
1447016400,305,588,3600
1447020000,360,555,3600
1447023600,360,528,3600
1447027200,300,559,3600
1447030800,148,465,3600
1447034400,74,343,3600
1447038000,53,266,3600
1447041600,31,204,3600
1447045200,26,146,3600
1447048800,12,98,3600
1447052400,7,49,3600
1447056000,0,31,3600
1447059600,0,9,3600
1447063200,2,3,3600
1447066800,2,4,3600
1447070400,0,9,3600
1447074000,0,73,3600
1447077600,2,252,3600
1447081200,16,729,3600
1447084800,26,1013,3600
1447088400,42,459,3600
1447092000,49,135,3600
1447095600,50,187,3600
1447099200,72,262,3600
1447102800,59,267,3600
1447106400,56,256,3600
1447110000,51,263,3600
1447113600,40,487,3600
1447117200,40,663,3600
1447120800,20,521,3600
1447124400,19,275,3600
1447128000,8,155,3600
1447131600,5,63,3600
1447135200,2,26,3600
1447138800,3,9,3600
1447142400,0,6,3600
1447146000,0,2,3600
1447149600,1,3,3600
1447153200,0,1,3600
1447156800,0,1,3600
1447160400,1,55,3600
1447164000,1,208,3600
1447167600,7,418,3600
1447171200,15,779,3600
1447174800,17,292,3600
1447178400,16,97,3600
1447182000,19,129,3600
1447185600,31,193,3600
1447189200,16,133,3600
1447192800,15,92,3600
1447196400,17,200,3600
1447200000,16,325,3600
1447203600,20,627,3600
1447207200,18,678,3600
1447210800,12,434,3600
1447214400,9,337,3600
1447218000,5,256,3600
1447221600,10,137,3600
1447225200,2,122,3600
1447228800,3,41,3600
1447232400,0,24,3600
1447236000,1,13,3600
1447239600,0,6,3600
1447243200,1,4,3600
1447246800,0,50,3600
1447250400,1,146,3600
1447254000,10,497,3600
1447257600,23,853,3600
1447261200,41,513,3600
1447264800,44,285,3600
1447268400,76,387,3600
1447272000,102,434,3600
1447275600,113,453,3600
1447279200,113,426,3600
1447282800,103,439,3600
1447286400,115,540,3600
1447290000,73,811,3600
1447293600,36,680,3600
1447297200,30,495,3600
1447300800,22,349,3600
1447304400,16,251,3600
1447308000,18,187,3600
1447311600,4,72,3600
1447315200,3,43,3600
1447318800,1,14,3600
1447322400,6,11,3600
1447326000,0,4,3600
1447329600,0,6,3600
1447333200,0,74,3600
1447336800,0,269,3600
1447340400,11,740,3600
1447344000,15,862,3600
1447347600,22,341,3600
1447351200,24,146,3600
1447354800,10,127,3600
1447358400,31,215,3600
1447362000,46,252,3600
1447365600,70,218,3600
1447369200,61,320,3600
1447372800,47,637,3600
1447376400,63,1080,3600
1447380000,50,955,3600
1447383600,22,577,3600
1447387200,28,409,3600
1447390800,12,350,3600
1447394400,15,174,3600
1447398000,6,109,3600
1447401600,7,52,3600
1447405200,4,21,3600
1447408800,0,8,3600
1447412400,0,2,3600
1447416000,0,5,3600
1447419600,2,74,3600
1447423200,3,255,3600
1447426800,13,709,3600
1447430400,28,1149,3600
1447434000,44,521,3600
1447437600,78,226,3600
1447441200,91,304,3600
1447444800,108,395,3600
1447448400,87,363,3600
1447452000,110,341,3600
1447455600,95,380,3600
1447459200,76,675,3600
1447462800,51,992,3600
1447466400,32,720,3600
1447470000,28,423,3600
1447473600,23,267,3600
1447477200,26,200,3600
1447480800,12,147,3600
1447484400,10,105,3600
1447488000,10,96,3600
1447491600,3,48,3600
1447495200,5,34,3600
1447498800,5,19,3600
1447502400,0,4,3600
1447506000,0,8,3600
1447509600,1,25,3600
1447513200,6,86,3600
1447516800,17,195,3600
1447520400,54,327,3600
1447524000,97,396,3600
1447527600,155,438,3600
1447531200,189,434,3600
1447534800,222,445,3600
1447538400,279,416,3600
1447542000,279,436,3600
1447545600,196,423,3600
1447549200,121,350,3600
1447552800,53,331,3600
1447556400,35,262,3600
1447560000,23,175,3600
1447563600,39,158,3600
1447567200,18,127,3600
1447570800,16,115,3600
1447574400,14,112,3600
1447578000,13,85,3600
1447581600,5,59,3600
1447585200,2,22,3600
1447588800,1,6,3600
1447592400,0,7,3600
1447596000,3,9,3600
1447599600,2,46,3600
1447603200,17,137,3600
1447606800,84,235,3600
1447610400,130,400,3600
1447614000,220,459,3600
1447617600,226,494,3600
1447621200,239,490,3600
1447624800,252,499,3600
1447628400,227,531,3600
1447632000,189,540,3600
1447635600,144,394,3600
1447639200,52,304,3600
1447642800,38,202,3600
1447646400,28,195,3600
1447650000,23,129,3600
1447653600,15,97,3600
1447657200,8,57,3600
1447660800,2,26,3600
1447664400,0,13,3600
1447668000,0,9,3600
1447671600,0,6,3600
1447675200,1,5,3600
1447678800,1,64,3600
1447682400,4,220,3600
1447686000,17,741,3600
1447689600,17,1136,3600
1447693200,46,432,3600
1447696800,47,225,3600
1447700400,77,235,3600
1447704000,69,277,3600
1447707600,82,271,3600
1447711200,66,227,3600
1447714800,70,357,3600
1447718400,89,608,3600
1447722000,50,1164,3600
1447725600,42,971,3600
1447729200,26,552,3600
1447732800,23,361,3600
1447736400,12,283,3600
1447740000,13,144,3600
1447743600,3,72,3600
1447747200,1,29,3600
1447750800,0,11,3600
1447754400,0,6,3600
1447758000,0,4,3600
1447761600,0,3,3600
1447765200,0,79,3600
1447768800,4,275,3600
1447772400,20,860,3600
1447776000,32,1226,3600
1447779600,26,463,3600
1447783200,47,183,3600
1447786800,56,206,3600
1447790400,72,290,3600
1447794000,53,286,3600
1447797600,52,267,3600
1447801200,60,320,3600
1447804800,65,550,3600
1447808400,58,1082,3600
1447812000,30,960,3600
1447815600,24,563,3600
1447819200,16,395,3600
1447822800,23,289,3600
1447826400,8,149,3600
1447830000,5,78,3600
1447833600,2,30,3600
1447837200,0,14,3600
1447840800,3,5,3600
1447844400,0,3,3600
1447848000,0,4,3600
1447851600,2,101,3600
1447855200,7,309,3600
1447858800,25,837,3600
1447862400,32,1170,3600
1447866000,34,477,3600
1447869600,51,227,3600
1447873200,43,252,3600
1447876800,40,312,3600
1447880400,61,304,3600
1447884000,74,275,3600
1447887600,60,316,3600
1447891200,66,584,3600
1447894800,57,1137,3600
1447898400,53,968,3600
1447902000,52,576,3600
1447905600,27,442,3600
1447909200,29,316,3600
1447912800,26,212,3600
1447916400,8,145,3600
1447920000,3,66,3600
1447923600,1,24,3600
1447927200,0,17,3600
1447930800,0,8,3600
1447934400,0,8,3600
1447938000,1,32,3600
1447941600,4,186,3600
1447945200,17,527,3600
1447948800,23,1037,3600
1447952400,19,431,3600
1447956000,31,127,3600
1447959600,17,113,3600
1447963200,13,123,3600
1447966800,1,49,3600
1447970400,4,43,3600
1447974000,8,112,3600
1447977600,10,250,3600
1447981200,18,740,3600
1447984800,18,726,3600
1447988400,12,429,3600
1447992000,12,335,3600
1447995600,22,295,3600
1447999200,15,200,3600
1448002800,9,119,3600
1448006400,4,53,3600
1448010000,1,17,3600
1448013600,0,11,3600
1448017200,0,4,3600
1448020800,0,9,3600
1448024400,2,69,3600
1448028000,5,214,3600
1448031600,17,672,3600
1448035200,29,1097,3600
1448038800,49,498,3600
1448042400,45,226,3600
1448046000,75,264,3600
1448049600,85,390,3600
1448053200,83,360,3600
1448056800,132,313,3600
1448060400,113,418,3600
1448064000,103,671,3600
1448067600,51,973,3600
1448071200,44,700,3600
1448074800,41,448,3600
1448078400,20,277,3600
1448082000,22,174,3600
1448085600,7,173,3600
1448089200,19,119,3600
1448092800,13,82,3600
1448096400,6,68,3600
1448100000,0,27,3600
1448103600,0,12,3600
1448107200,0,10,3600
1448110800,0,6,3600
1448114400,2,33,3600
1448118000,5,96,3600
1448121600,28,170,3600
1448125200,64,292,3600
1448128800,123,374,3600
1448132400,139,485,3600
1448136000,223,502,3600
1448139600,194,436,3600
1448143200,228,459,3600
1448146800,240,461,3600
1448150400,194,394,3600
1448154000,134,337,3600
1448157600,60,262,3600
1448161200,75,255,3600
1448164800,40,204,3600
1448168400,45,177,3600
1448172000,27,150,3600
1448175600,27,140,3600
1448179200,7,117,3600
1448182800,9,90,3600
1448186400,2,71,3600
1448190000,0,15,3600
1448193600,1,4,3600
1448197200,2,6,3600
1448200800,6,19,3600
1448204400,5,43,3600
1448208000,31,114,3600
1448211600,50,234,3600
1448215200,88,297,3600
1448218800,117,379,3600
1448222400,86,404,3600
1448226000,96,374,3600
1448229600,84,321,3600
1448233200,51,357,3600
1448236800,70,329,3600
1448240400,52,247,3600
1448244000,26,229,3600
1448247600,20,181,3600
1448251200,6,134,3600
1448254800,8,75,3600
1448258400,1,54,3600
1448262000,1,35,3600
1448265600,0,16,3600
1448269200,1,8,3600
1448272800,2,5,3600
1448276400,0,4,3600
1448280000,0,4,3600
1448283600,1,71,3600
1448287200,0,210,3600
1448290800,4,549,3600
1448294400,13,906,3600
1448298000,34,410,3600
1448301600,43,163,3600
1448305200,25,158,3600
1448308800,17,224,3600
1448312400,25,197,3600
1448316000,33,170,3600
1448319600,29,244,3600
1448323200,25,431,3600
1448326800,20,844,3600
1448330400,12,676,3600
1448334000,10,418,3600
1448337600,13,258,3600
1448341200,3,178,3600
1448344800,2,97,3600
1448348400,1,47,3600
1448352000,0,36,3600
1448355600,1,4,3600
